record_id,window_number,start_sample,end_sample,split,fault_type,fault_size_in,outer_race_position,load_hp,speed_rpm,sampling_rate_hz,split_t0,split_t1,split_t2,split_t3
110,46,188416,196608,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,47,192512,200704,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,48,196608,204800,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,49,200704,208896,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,50,204800,212992,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,51,208896,217088,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,52,212992,221184,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,53,217088,225280,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,54,221184,229376,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,55,225280,233472,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,56,229376,237568,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,57,233472,241664,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,58,237568,245760,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,59,241664,249856,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,60,245760,253952,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,61,249856,258048,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,62,253952,262144,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,63,258048,266240,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,64,262144,270336,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,65,266240,274432,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,66,270336,278528,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,67,274432,282624,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,68,278528,286720,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,69,282624,290816,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,70,286720,294912,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,71,290816,299008,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,72,294912,303104,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,73,299008,307200,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,74,303104,311296,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,75,307200,315392,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,76,311296,319488,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,77,315392,323584,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,78,319488,327680,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,79,323584,331776,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,80,327680,335872,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,81,331776,339968,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,82,335872,344064,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,83,339968,348160,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,84,344064,352256,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,85,348160,356352,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,86,352256,360448,source_train,inner_race,0.007,,1,1772,48000,source_train,target_test,source_train,source_train
110,87,356352,364544,source_train,inner_race,0.007,,1,1772,48000,,target_test,,
110,88,389120,397312,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,89,393216,401408,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,90,397312,405504,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,91,401408,409600,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,92,405504,413696,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,93,409600,417792,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,94,413696,421888,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,95,417792,425984,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,96,421888,430080,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,97,425984,434176,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,98,430080,438272,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,99,434176,442368,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,100,438272,446464,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,101,442368,450560,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,102,446464,454656,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,103,450560,458752,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,104,454656,462848,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,105,458752,466944,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,106,462848,471040,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,107,466944,475136,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,108,471040,479232,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
110,109,475136,483328,source_validation,inner_race,0.007,,1,1772,48000,source_validation,target_test,source_validation,source_validation
111,0,0,8192,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,1,4096,12288,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,2,8192,16384,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,3,12288,20480,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,4,16384,24576,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,5,20480,28672,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,6,24576,32768,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,7,28672,36864,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,8,32768,40960,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,9,36864,45056,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,10,40960,49152,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,11,45056,53248,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,12,49152,57344,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,13,53248,61440,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,14,57344,65536,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,15,61440,69632,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,16,65536,73728,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,17,69632,77824,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,18,73728,81920,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,19,77824,86016,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_adaptation,source_train
111,20,81920,90112,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,,source_train
111,21,86016,94208,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,22,90112,98304,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,23,94208,102400,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,24,98304,106496,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,25,102400,110592,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,26,106496,114688,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,27,110592,118784,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,28,114688,122880,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,29,118784,126976,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,30,122880,131072,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,31,126976,135168,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,32,131072,139264,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,33,135168,143360,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,34,139264,147456,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,35,143360,151552,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,36,147456,155648,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,37,151552,159744,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,38,155648,163840,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,39,159744,167936,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,40,163840,172032,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,41,167936,176128,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,42,172032,180224,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,43,176128,184320,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,44,180224,188416,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,45,184320,192512,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,46,188416,196608,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,47,192512,200704,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,48,196608,204800,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,49,200704,208896,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,50,204800,212992,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,51,208896,217088,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,52,212992,221184,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,53,217088,225280,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,54,221184,229376,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,55,225280,233472,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,56,229376,237568,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,57,233472,241664,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,58,237568,245760,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,59,241664,249856,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,60,245760,253952,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,61,249856,258048,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,62,253952,262144,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,63,258048,266240,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,64,262144,270336,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,65,266240,274432,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,66,270336,278528,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,67,274432,282624,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,68,278528,286720,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,69,282624,290816,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,70,286720,294912,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,71,290816,299008,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,72,294912,303104,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,73,299008,307200,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,74,303104,311296,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,75,307200,315392,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,76,311296,319488,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,77,315392,323584,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,78,319488,327680,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,79,323584,331776,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,80,327680,335872,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,81,331776,339968,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,82,335872,344064,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,83,339968,348160,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,84,344064,352256,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,85,348160,356352,source_train,inner_race,0.007,,2,1750,48000,source_train,source_train,target_test,source_train
111,86,352256,360448,source_train,inner_race,0.007,,2,1750,48000,,,target_test,
111,87,389120,397312,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,88,393216,401408,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,89,397312,405504,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,90,401408,409600,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,91,405504,413696,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,92,409600,417792,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,93,413696,421888,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,94,417792,425984,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,95,421888,430080,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,96,425984,434176,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,97,430080,438272,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,98,434176,442368,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,99,438272,446464,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,100,442368,450560,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,101,446464,454656,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,102,450560,458752,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,103,454656,462848,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,104,458752,466944,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,105,462848,471040,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,106,466944,475136,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,107,471040,479232,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
111,108,475136,483328,source_validation,inner_race,0.007,,2,1750,48000,source_validation,source_validation,target_test,source_validation
112,0,0,8192,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,1,4096,12288,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,2,8192,16384,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,3,12288,20480,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,4,16384,24576,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,5,20480,28672,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,6,24576,32768,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,7,28672,36864,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,8,32768,40960,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,9,36864,45056,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,10,40960,49152,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,11,45056,53248,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,12,49152,57344,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,13,53248,61440,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,14,57344,65536,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,15,61440,69632,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,16,65536,73728,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,17,69632,77824,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,18,73728,81920,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,19,77824,86016,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_adaptation
112,20,81920,90112,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,
112,21,86016,94208,target_adaptation,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,22,122880,131072,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,23,126976,135168,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,24,131072,139264,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,25,135168,143360,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,26,139264,147456,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,27,143360,151552,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,28,147456,155648,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,29,151552,159744,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,30,155648,163840,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,31,159744,167936,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,32,163840,172032,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,33,167936,176128,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,34,172032,180224,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,35,176128,184320,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,36,180224,188416,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,37,184320,192512,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,38,188416,196608,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,39,192512,200704,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,40,196608,204800,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,41,200704,208896,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,42,204800,212992,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,43,208896,217088,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,44,212992,221184,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,45,217088,225280,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,46,221184,229376,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,47,225280,233472,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,48,229376,237568,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,49,233472,241664,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,50,237568,245760,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,51,241664,249856,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,52,245760,253952,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,53,249856,258048,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,54,253952,262144,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,55,258048,266240,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,56,262144,270336,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,57,266240,274432,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,58,270336,278528,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,59,274432,282624,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,60,278528,286720,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,61,282624,290816,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,62,286720,294912,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,63,290816,299008,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,64,294912,303104,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,65,299008,307200,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,66,303104,311296,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,67,307200,315392,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,68,311296,319488,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,69,315392,323584,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,70,319488,327680,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,71,323584,331776,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,72,327680,335872,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,73,331776,339968,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,74,335872,344064,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,75,339968,348160,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,76,344064,352256,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,77,348160,356352,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,78,352256,360448,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,79,356352,364544,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,80,360448,368640,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,81,364544,372736,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,82,368640,376832,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,83,372736,380928,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,84,376832,385024,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,85,380928,389120,target_test,inner_race,0.007,,3,1730,48000,source_train,source_train,source_train,target_test
112,86,385024,393216,target_test,inner_race,0.007,,3,1730,48000,,,,target_test
112,87,389120,397312,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,88,393216,401408,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,89,397312,405504,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,90,401408,409600,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,91,405504,413696,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,92,409600,417792,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,93,413696,421888,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,94,417792,425984,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,95,421888,430080,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,96,425984,434176,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,97,430080,438272,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,98,434176,442368,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,99,438272,446464,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,100,442368,450560,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,101,446464,454656,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,102,450560,458752,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,103,454656,462848,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,104,458752,466944,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,105,462848,471040,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,106,466944,475136,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
112,107,471040,479232,target_test,inner_race,0.007,,3,1730,48000,source_validation,source_validation,source_validation,target_test
