record_id,window_number,start_sample,end_sample,split,fault_type,fault_size_in,outer_race_position,load_hp,speed_rpm,sampling_rate_hz,mean,standard_deviation,rms,peak_to_peak,skewness,kurtosis,crest_factor,impulse_factor,dominant_frequency_hz,spectral_centroid_hz,spectral_spread_hz,shaft_frequency_hz,expected_bpfi_hz,expected_bpfo_hz,expected_bsf_hz,expected_ftf_hz,envelope_at_bpfi,envelope_at_bpfo,envelope_at_bsf,envelope_at_ftf
149,31,126976,135168,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014935506770903828,0.4554288232235111,0.4556736577697419,3.9860141277313232,0.04569594431131769,4.081055819117321,4.3918435307426025,5.795027413004667,3351.5625,2951.6476793503048,525.5591226496784,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,93.07799057068004,1058.8862511624288,89.7251997670433,256.8852094702739
149,32,131072,139264,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014522936324652846,0.4552395597003563,0.455471154295927,3.9906036853790283,0.08156744639606728,4.149244216428397,4.3988344068172935,5.812946465789262,3351.5625,2955.6616048943624,517.2607437724504,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,101.83511022900913,1090.27099023129,81.69990459759197,248.7837471420655
149,33,135168,143360,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.01478709257518318,0.45300175602888226,0.45324303532660926,3.9906036853790283,0.06741917433556274,4.1380290324973386,4.420458845850657,5.8391559071408805,3351.5625,2941.477544564343,533.6632500109615,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,96.91465618712347,1075.1161690852946,81.6071532187042,219.46272559132652
149,34,139264,147456,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.015886525066925117,0.4495179323552538,0.44979856957047404,3.847910761833191,0.045625150235935996,4.009344239542225,4.295690991852774,5.666355984196768,3351.5625,2939.618662791706,529.7304864537389,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,120.71108207802703,1099.2782205982,80.01197766095069,204.87496278250575
149,35,143360,151552,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.016083095217219068,0.4509110934723446,0.4511978281953401,3.858758807182312,0.025138477422128425,4.07727722451922,4.30641192705399,5.705694413776106,3351.5625,2931.703616657273,531.5367612202093,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,83.11672982752279,1087.3098048511968,83.06655431793371,229.8336316617719
149,36,147456,155648,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.015577778147445542,0.4495102721695611,0.44978011512067084,3.8441556692123413,0.0341693317882528,4.098382505047724,4.319985796348452,5.727884810735882,3351.5625,2937.86877642042,522.1768150185569,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,129.59989089964955,1096.5050417159532,71.68723382530561,247.79662519641911
149,37,151552,159744,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014490849172240416,0.45132138343460404,0.4515539567483132,3.9651527404785156,0.06213626642574538,4.146528733084861,4.4822696108403255,5.937577285514075,3351.5625,2937.4039043306116,519.4643141173702,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,68.29686157358607,1072.5090089340497,45.77822258523013,242.8029334564913
149,38,155648,163840,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014071581380612486,0.45659386326870127,0.45681064499110424,3.9651527404785156,0.07938449139768616,4.133376535757922,4.430690484515932,5.858584139441332,3351.5625,2950.2972744854274,511.3068351728892,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,111.15590877777797,1117.6090586740486,74.13499375381876,244.52328535791844
149,39,159744,167936,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014208688887691778,0.4560914842158361,0.4563127532889164,3.7692627906799316,0.07476337555717483,4.066520116979977,4.211051169881261,5.555541436084833,3351.5625,2943.5438060453525,515.2872476010813,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,90.47486030937537,1072.0618647063154,60.5075803441827,241.39290016099147
149,40,163840,172032,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014038170210326939,0.44960379264725897,0.4498228991343744,3.8159927129745483,0.05628994114719877,4.136547901037606,4.271806431524086,5.644826582100299,3351.5625,2930.9516380248383,514.5443178202418,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,126.41756361105861,1072.6566685782861,56.308007941718586,209.37596096083325
149,41,167936,176128,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.01501773567081699,0.45057005341036266,0.45082025843444035,3.752573609352112,0.043390089177278504,4.104194487028888,4.202198823061569,5.544887194118334,2859.375,2928.4940834457207,513.7139427691443,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,76.2104610547189,1094.8965539397477,64.04036174580344,212.80034483178406
149,42,172032,180224,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014356415847046833,0.45334375523712567,0.45357101658778004,3.6933268308639526,0.04715232915602653,4.090037413295653,4.096684272124313,5.402124120917545,2859.375,2942.297964195521,504.8379551341087,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,114.94597189260017,1083.7981258809327,88.63474397802334,215.0569281768753
149,43,176128,184320,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012225671319548326,0.45829545560238966,0.45845849502982877,3.7054264545440674,0.061466478634381844,3.9464826722672623,4.098969466239551,5.369067745345476,2859.375,2945.2233959025107,502.76274384452415,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,66.41553445352166,1084.872600961378,26.255238071951602,205.01788405840426
149,44,180224,188416,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011482275113202434,0.4608679883807776,0.46101100350850605,3.897561192512512,0.06451942821070948,3.9256023335679298,4.305248045318821,5.621602244113119,3351.5625,2956.847849405293,493.70890013509717,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,88.45620283203677,1073.71287821117,40.25489262579376,220.10253528699832
149,45,184320,192512,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011828685825513219,0.45972315772499844,0.4598753087055257,3.897561192512512,0.05823565420988935,3.893502179313249,4.315880161760065,5.637504121541531,3351.5625,2953.3496354657277,506.95893156517525,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,116.00810928630037,1062.9573449769866,76.33242213136961,231.0981016385519
149,46,188416,196608,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012550614377559555,0.4591063488923273,0.45927786525642356,4.130584716796875,0.05546206446051793,4.004956786395326,4.589032869929486,6.005890784823303,3351.5625,2945.594972097009,507.38688117388233,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,80.09998854020107,1061.0097419337462,60.798339831996906,193.10709813254678
149,47,192512,200704,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012276322743403512,0.4592575098838283,0.45942155857642863,4.130584716796875,0.05434138303003736,4.0175056156131195,4.587597557727909,5.997850523398791,2859.375,2944.7541787042137,505.121748385388,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,98.31818630530168,1078.0217344265563,60.19763228568916,182.09260253260274
149,48,196608,204800,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012481372672709767,0.4599217148293146,0.46009104363737885,3.8792030811309814,0.022955391130364836,3.9239656893432735,4.317030429064182,5.637519570309968,3351.5625,2953.9028970401173,500.15268358581903,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,68.65643970443193,1058.3818117129322,49.290252866604504,233.07508725348754
149,49,200704,208896,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013654248400342794,0.45847524836179,0.4586785277945582,3.8792030811309814,0.0343614559091824,3.9416221177923365,4.330324868427438,5.6547369834296735,3351.5625,2955.0368056273414,501.505101219149,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,118.24759352775199,1044.187723015698,60.665327604745144,233.15101117413445
149,50,204800,212992,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014194478918994946,0.4607015820991851,0.4609202002304455,4.091364860534668,0.05863002385887032,3.997987707922922,4.640119488916445,6.066403745405286,3351.5625,2954.6801166689775,505.9440778241109,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,74.15934189049823,1025.9328378018438,64.44797149697347,222.2359022575799
149,51,208896,217088,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013926732079845294,0.4596143969798105,0.4598253448620885,4.091364860534668,0.0668128151189403,4.05823210040698,4.651167726663719,6.091315156231961,3351.5625,2960.2039194332583,516.1857702814152,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,104.59849745713747,1009.416320944462,76.35802051683098,263.5284290222427
149,52,212992,221184,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013516224221774564,0.4565509690664938,0.45675099964068805,3.9027767181396484,0.043913489855279965,3.9828428887224527,4.332156844859994,5.6720440668853245,3351.5625,2953.9856146301236,524.8754513012739,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,76.40214945968505,1020.4562144289005,66.67478361890173,253.21592856894904
149,53,217088,225280,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013701436686588409,0.44984965883800443,0.45005826836527013,3.9027767181396484,0.027747552703140416,4.131422841350109,4.396579528862499,5.795857611645077,3351.5625,2944.582856734671,520.1115615450387,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,104.59873603658615,1048.8077491574297,57.15305097345234,247.44244269410305
149,54,221184,229376,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013117609037792022,0.4512371153710245,0.45142774167659616,3.6382522583007812,0.0364978499644365,4.058851303548894,4.034800566774013,5.331466394115656,3351.5625,2947.403513179984,525.0693715609125,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,90.50594945989229,1092.1095485741805,74.43986127957197,251.2665705500461
149,55,225280,233472,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.01189186645024165,0.4563534892015797,0.45650840473547327,4.163337230682373,0.05328497865353168,4.067643936951328,4.5803141801239775,6.0618575991714785,3351.5625,2962.3194688660437,515.2569728244137,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,67.29229026185257,1084.0185224539352,74.23978406297257,248.0985324422951
149,56,229376,237568,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011097946400653314,0.4583878244914712,0.4585221500171345,4.163337230682373,0.04280600565109504,4.0815570587141785,4.5601982793579925,6.013820173998987,3351.5625,2958.7899928907273,526.3781147672865,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,91.95969441389552,1084.7686116368857,90.99372147570683,220.2802133296997
149,57,233472,241664,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011556482430123083,0.45827806007947536,0.458423747897472,4.188997030258179,0.03567728817962275,4.244264720769666,4.598038051076086,6.076717199095368,3351.5625,2965.7839077289573,520.2215898283318,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,86.33098488048188,1065.1753478615378,74.16497365268616,265.4507812370728
149,58,237568,245760,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012034092446320699,0.458289231636308,0.4584472043919607,4.188997030258179,0.042337870178471855,4.2106220571548585,4.5978027920251625,6.066548804459316,3351.5625,2967.8113746258314,532.0403284202645,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,95.98071519017572,1068.8586775367714,75.36116565880067,264.4698154430249
149,59,241664,249856,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.01279322640734648,0.45621579492295306,0.45639513382494734,4.101170063018799,0.039326615622097404,4.14483666351639,4.552654443064732,6.009483800601095,3351.5625,2956.616225956879,527.2735169831395,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,52.8942384798217,1071.9103298266127,91.52917375923353,219.64351633788743
149,60,245760,253952,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013131131557472031,0.450264822177541,0.4504562539321129,4.101170063018799,0.06871828805802321,4.170706438709631,4.6126772925532755,6.10221437963122,3351.5625,2936.8326247548634,539.6683104328414,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,95.77492110321091,1105.8069683949532,70.49034814844225,185.16846902225672
149,61,249856,258048,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012298681795947175,0.451935288428182,0.45210260174055844,4.16855263710022,0.06974274713807736,4.15009876723498,4.622642803262169,6.114595006886581,3351.5625,2943.317174844239,538.3923940491326,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,63.74922077193188,1083.0029256106689,45.84849271855777,203.88889567413568
149,62,253952,262144,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012243752101667837,0.4528912770370757,0.45305674951577574,4.16855263710022,0.05650169205197919,4.204746341868307,4.612907412825825,6.104711714378118,3351.5625,2951.9467080286677,535.2741981245636,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,60.06936214370074,1077.2797217046482,73.47310288136109,230.60778807951002
149,63,258048,266240,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011368112550321996,0.45071592850949155,0.45085927094286293,3.926975965499878,0.05434781365961228,4.078701120862674,4.374887262856359,5.7581900618814155,3351.5625,2964.398682772308,515.4725262497117,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,55.34154289474664,1054.3760942510564,81.24040128538851,218.6521975501859
149,64,262144,270336,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.010522573266378288,0.45336567436035535,0.45348777187082573,4.009587645530701,0.05693545324606755,4.130147093842196,4.49213692210059,5.923110098975335,3351.5625,2964.864139747553,523.328089850945,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,63.06104235867304,1070.2927578490155,59.81938687031538,207.90460641337822
149,65,266240,274432,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.008535863052365755,0.45502932959542264,0.45510938437930337,3.9378238916397095,0.061217874605080956,4.04587423656475,4.476130868011841,5.88067647657399,3351.5625,2972.482174787962,517.4966072377902,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,53.067753323735936,1036.924980547122,65.30264919453347,208.82810360556033
149,66,270336,278528,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.006152091272667803,0.4526788031845465,0.4527206059807976,3.74652361869812,0.07561919514213838,3.9587803260071275,4.198383512453292,5.488464904964648,3351.5625,2953.30393759914,536.2569776176096,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,65.8278221524241,1026.360318502694,36.07836348928547,231.2303151562989
149,67,274432,282624,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.006616560769629132,0.4512960232095432,0.45134452410677006,3.645136594772339,0.07605837100291866,3.9042068673828836,4.089622876124286,5.350821361215265,3351.5625,2955.6412748546495,526.2488862971229,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,42.87947254561031,1018.4019463396706,51.01477528785415,229.02518118862324
149,68,278528,286720,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.007240649684732148,0.4540836907202076,0.4541414154048738,3.9624407291412354,0.06272237491505968,3.940936095788267,4.440654255689895,5.828523080125798,3351.5625,2959.298857992177,527.7035672704538,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,62.46194817131387,1055.3106415155173,86.31317887430174,206.6577694078879
149,69,282624,290816,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.00783779608654811,0.4608839333374384,0.46095057333306644,3.9624407291412354,0.03203524171594231,3.9981842736945667,4.375056948992015,5.725847540916931,3351.5625,2973.2607178622966,502.12597122690295,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,43.64463981865105,1028.9428032916883,106.52234140295558,237.0968713015296
149,70,286720,294912,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.00892411383849634,0.46068729770761396,0.46077372546288503,4.167092323303223,0.04431798217027141,4.0894849476283675,4.734861456381699,6.1956555139939775,3351.5625,2960.8017832128116,513.0235697039377,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,87.04526654693305,1019.3422722099306,98.3543242143496,257.9148761210795
149,71,290816,299008,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.010570703630854439,0.4549345995015889,0.4550573915441023,4.167092323303223,0.07687139992375219,4.19458186321515,4.794339776362419,6.322565954059941,3351.5625,2956.725292674605,504.222154259073,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,32.14745122116889,1045.531811605798,112.88952552387363,227.02202903587707
149,72,294912,303104,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013221178236072717,0.45599878292703167,0.4561904093521521,3.8919286727905273,0.0681067004972762,4.0841068364619515,4.318731088105652,5.689371282135644,3351.5625,2950.776006646239,515.7313684066537,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,83.09271650887584,1042.314567305462,78.9501034322232,218.97187990483468
149,73,299008,307200,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014961608969905171,0.4555131425104715,0.4557587878941375,3.961814761161804,0.07897027863772876,4.035382886717026,4.369967428164298,5.732703670498095,3351.5625,2946.7590157008126,516.3657316939092,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,53.599212515977975,1035.2739056051348,65.69216345109506,234.38754497299365
149,74,303104,311296,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.014952950645835017,0.4534813248349345,0.45372778480831893,3.9296880960464478,0.07759567860150497,4.144541571291322,4.43688616840826,5.840294176474754,3351.5625,2939.511879928501,526.9110576420043,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,74.36449683608299,1022.5992183263328,57.390968981181274,227.8246734490817
149,75,307200,315392,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.015578313014394496,0.4566979720405217,0.456963588814579,4.093033790588379,0.0577043934873032,4.327075273890935,4.489468604658924,5.949612987598049,3351.5625,2950.8071719108975,503.9293348003782,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,66.56341104477292,1076.4930325940434,85.7558466815792,237.00019034468033
149,76,311296,319488,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013790159579443184,0.46329309682541475,0.4634982870165861,4.093033790588379,0.0437630781490204,4.255884563013307,4.42617317673476,5.852773610643472,3351.5625,2962.2384140711447,499.6201116109872,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,46.16427315539724,1062.4816718096777,48.126392710765415,248.97746520619836
149,77,315392,323584,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011034409430493497,0.4577253462456334,0.457858330476977,3.9693249464035034,0.0573139794947686,4.233738681735647,4.355851879896257,5.74152535675779,2882.8125,2945.9095147153726,498.32941662350896,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,92.18255068841945,1050.2974785095066,54.20551712799751,248.2831187204767
149,78,319488,327680,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.01168808944412092,0.44864702538553003,0.44879924779586944,3.9693249464035034,0.07523297455837846,4.248995424607166,4.443775428165183,5.876129452722574,3351.5625,2948.563493736658,519.6791837794523,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,77.0305752985052,1049.7908398606212,45.01023384583444,200.7172482529959
149,79,323584,331776,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012650312745563497,0.44762726539016007,0.44780598380686404,4.160625219345093,0.08972684177611455,4.311585730590692,4.759702975021933,6.323129171471924,2882.8125,2936.8555930826537,517.102882570766,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,72.67496434234421,1070.992333943038,43.97109656879544,220.8729497427571
149,80,327680,335872,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012624286957610309,0.4524180184352875,0.45259411841748476,4.160625219345093,0.06664586383645002,4.215298162859862,4.709348589881747,6.225061308045042,3351.5625,2950.700367623259,534.2715205488455,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,84.66168726484723,1061.4862922765662,53.55161874663298,249.8246365175133
149,81,331776,339968,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.012923942141654265,0.45714441097535297,0.45732706104765247,4.170012712478638,0.03924810317311363,4.16753761375612,4.561167066335443,6.008282897743968,3351.5625,2950.119347967541,512.5811788913131,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,94.3840163423655,1072.290325909755,12.367438650168342,245.41510907682382
149,82,335872,344064,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013449274886838225,0.45499186862011337,0.4551906012929136,4.170012712478638,0.03471249374487921,4.2477543946438825,4.582575131098176,6.047705461122973,2882.8125,2965.922158526471,510.1098657567497,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,79.29488204757854,1061.1910080788084,29.15713185146838,186.35392964275306
149,83,339968,348160,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.013030057935353057,0.45361927723339807,0.4538063806157303,4.101378440856934,0.06541861068792491,4.17057819194362,4.589657559944027,6.0629837713710915,2882.8125,2953.3275215334515,514.3449361761798,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,80.22807358241361,1052.985126037354,12.743403393036548,171.5541815628392
149,84,344064,352256,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.01182629198314089,0.4520370363349233,0.4521917108932132,3.9657785892486572,0.0783350195738602,4.062986277244909,4.463953024096458,5.873318950155173,3351.5625,2958.499443516433,531.5143697046453,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,87.70456772289944,1051.5180091909688,51.942277178621985,175.79833522060935
149,85,348160,356352,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011352043433326742,0.4490558500149711,0.4491993158084509,3.7834486961364746,0.05649008116111061,4.043037460289049,4.334859750244778,5.7038201334183745,3351.5625,2933.0994292219857,545.9568771577975,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,66.87844573272795,1062.3052900482232,31.48488435357176,208.06684561717609
149,86,352256,360448,source_train,outer_race,0.007,3_oclock,1,1772,48000,0.011856239891628206,0.4552305035345311,0.4553848721385797,3.9436651468276978,0.06583242650276148,4.066893174034455,4.467009469583422,5.886792044943728,3351.5625,2949.659151311538,548.1761625276747,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,57.280886856278954,1064.3563760798538,70.8405477657329,190.29936563469752
149,87,389120,397312,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.009191631743050266,0.45488230816635516,0.45497516457148596,4.069251775741577,0.08883019931243222,4.361309082622927,4.552649004026437,6.023729925506753,3351.5625,2955.0904683507056,531.7213384961173,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,33.52266532376349,1059.7002302036874,97.52336153424001,271.6197125675502
149,88,393216,401408,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.010514577189418617,0.45052260682193235,0.45064528799389625,4.069251775741577,0.07282995963183866,4.3797707160221435,4.596391630020094,6.101183331228557,3351.5625,2950.0677500860397,511.42563961291125,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,47.83898623074683,1047.854761671359,117.41278148647561,232.76396560580056
149,89,397312,405504,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.010563114849723831,0.4498317483284473,0.449955754713234,4.049015998840332,0.06874105109242472,4.240267670631103,4.517198824114916,5.973316794796396,3351.5625,2945.334258515879,524.2455977054236,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,56.756152185478655,1077.8325142364122,115.54169985070317,221.9205021594689
149,90,401408,409600,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.011042940352652408,0.4515741352469425,0.45170913888879444,4.049015998840332,0.08634845654438365,4.268170861399345,4.499664565331604,5.945772486330979,3351.5625,2939.8092297938547,519.3156539659124,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,40.83302490250942,1042.9133421309841,112.201522213654,250.37892745694708
149,91,405504,413696,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.011952347519226691,0.4545671783023435,0.4547242881142098,3.8823323249816895,0.09632584418198291,4.27996970233782,4.354217970721283,5.768964578148759,2859.375,2941.0595839545317,530.5252235686813,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,100.65014688062583,1102.2633688946876,90.61799140271106,267.26549322906715
149,92,409600,417792,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.010649698323987877,0.4589511488367227,0.4590746922810487,4.0456782579422,0.0738053813638807,4.212615781970166,4.499724392664241,5.9432697020655025,2859.375,2944.678299882379,510.3714396146822,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,66.48968453654365,1081.5284819275605,57.14331389486995,251.15982261378704
149,93,413696,421888,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.010501385848392886,0.46777381495816783,0.4678916766360084,4.3333587646484375,0.06526472061465395,4.296314603252723,4.709200259617761,6.242002653985557,2859.375,2962.424110709187,514.9162791752412,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,138.5240241716069,1129.8045275116592,85.75485257358069,269.20874302471077
149,94,417792,425984,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.011442421530475144,0.459733785453018,0.4598761599577028,4.3333587646484375,0.05960484296655341,4.225695519053468,4.791280342277229,6.315946954271313,2859.375,2948.5139357583444,502.0998171176529,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,53.94870946239239,1043.3258339918202,57.064055243131676,232.61544579243872
149,95,421888,430080,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.01257134344100308,0.44954901481305265,0.44972475515063415,3.8552122116088867,0.04965226724327815,4.074562857859556,4.350669212378629,5.719904094703449,2859.375,2950.0929992615556,517.68927164079,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,177.42158883272316,1061.61835703568,30.622543671708186,203.39550165806872
149,96,425984,434176,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.013908447812255531,0.45413500018075764,0.45434793199674955,3.8552122116088867,0.04335394533829838,4.023929342445067,4.306399365965154,5.651105678847052,2859.375,2947.307894607442,508.4355155295703,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,68.19790536267996,1045.9651701936793,43.14392130031443,189.36617090650705
149,97,430080,438272,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.014069238459001099,0.4533800676168164,0.45359831258840155,3.6927008628845215,0.05507440002240416,4.052399691564435,4.124032330423552,5.42879994898635,2859.375,2951.937530418907,532.5865715563747,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,183.87193239190907,1061.6593798240895,30.6712031512945,202.6645265882289
149,98,434176,442368,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.014855493289609,0.45279915999976983,0.4530427849302699,3.7114763259887695,0.06311127995543298,4.034820615886219,4.106526117741386,5.394196497111625,2859.375,2940.6156304476667,519.5374717117978,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,70.77543686195001,1048.833591596302,18.078496236749697,197.30780514373689
149,99,438272,446464,source_validation,outer_race,0.007,3_oclock,1,1772,48000,0.014543232303452669,0.45486598798901845,0.45509842082241736,3.843112587928772,0.06993869285232886,4.043656434688458,4.295630630165381,5.637710728987072,2882.8125,2950.203494346521,535.2512219422504,29.533333333333335,159.923,105.87700000000001,69.61006666666668,11.763126666666667,184.2333464853146,1051.6331116263862,26.714753692913437,225.1876534674965
